block,parcel,neighborhood,priority,method,support
10726,146,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10726,,"מרכז הקונגרסים, נאות פרס, יצחק נבון",2,block_area_majority,1
10728,132,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10728,,"מרכז הקונגרסים, נאות פרס, יצחק נבון",2,block_area_majority,1
10729,1,חוף הכרמל,1,parcel_area,0.99
10729,17,חוף הכרמל,1,parcel_area,1
10729,18,חוף הכרמל,1,parcel_area,1
10729,19,"מת""ם",1,parcel_area,0.857
10729,2,חוף הכרמל,1,parcel_area,1
10729,3,חוף הכרמל,1,parcel_area,0.981
10729,4,חוף הכרמל,1,parcel_area,0.921
10729,5,חוף הכרמל,1,parcel_area,0.88
10729,,חוף הכרמל,2,block_area_majority,0.939
10730,10,"מת""ם",1,parcel_area,1
10730,11,"מת""ם",1,parcel_area,1
10730,16,"מת""ם",1,parcel_area,1
10730,17,"מת""ם",1,parcel_area,1
10730,18,"מת""ם",1,parcel_area,1
10730,19,"מת""ם",1,parcel_area,1
10730,20,"מת""ם",1,parcel_area,1
10730,21,"מת""ם",1,parcel_area,1
10730,22,"מת""ם",1,parcel_area,1
10730,23,"מת""ם",1,parcel_area,1
10730,26,"מת""ם",1,parcel_area,1
10730,27,"מת""ם",1,parcel_area,1
10730,28,"מת""ם",1,parcel_area,1
10730,29,"מת""ם",1,parcel_area,1
10730,31,"מת""ם",1,parcel_area,1
10730,32,"מת""ם",1,parcel_area,1
10730,36,"מת""ם",1,parcel_area,1
10730,39,"מת""ם",1,parcel_area,1
10730,4,"מת""ם",1,parcel_area,1
10730,40,"מת""ם",1,parcel_area,0.969
10730,41,"מת""ם",1,parcel_area,1
10730,42,"מת""ם",1,parcel_area,1
10730,43,"מת""ם",1,parcel_area,1
10730,44,"מת""ם",1,parcel_area,1
10730,45,"מת""ם",1,parcel_area,1
10730,46,"מת""ם",1,parcel_area,1
10730,47,"מת""ם",1,parcel_area,1
10730,48,"מת""ם",1,parcel_area,1
10730,49,"מת""ם",1,parcel_area,1
10730,5,"מת""ם",1,parcel_area,1
10730,50,"מת""ם",1,parcel_area,1
10730,51,"מת""ם",1,parcel_area,1
10730,52,"מת""ם",1,parcel_area,1
10730,53,"מת""ם",1,parcel_area,1
10730,54,"מת""ם",1,parcel_area,1
10730,55,"מת""ם",1,parcel_area,0.993
10730,56,"מת""ם",1,parcel_area,0.944
10730,57,"מת""ם",1,parcel_area,1
10730,58,"מת""ם",1,parcel_area,1
10730,59,"מת""ם",1,parcel_area,1
10730,6,"מת""ם",1,parcel_area,1
10730,60,"מת""ם",1,parcel_area,1
10730,61,"מת""ם",1,parcel_area,1
10730,62,"מת""ם",1,parcel_area,1
10730,63,"מת""ם",1,parcel_area,1
10730,64,"מת""ם",1,parcel_area,1
10730,65,"מת""ם",1,parcel_area,1
10730,66,"מת""ם",1,parcel_area,1
10730,67,"מת""ם",1,parcel_area,1
10730,68,"מת""ם",1,parcel_area,1
10730,69,"מת""ם",1,parcel_area,1
10730,7,"מת""ם",1,parcel_area,1
10730,70,"מת""ם",1,parcel_area,1
10730,71,"מת""ם",1,parcel_area,1
10730,72,"מת""ם",1,parcel_area,1
10730,73,"מת""ם",1,parcel_area,1
10730,74,"מת""ם",1,parcel_area,1
10730,75,"מת""ם",1,parcel_area,1
10730,76,"מת""ם",1,parcel_area,1
10730,78,"מת""ם",1,parcel_area,1
10730,79,"מת""ם",1,parcel_area,1
10730,8,"מת""ם",1,parcel_area,1
10730,80,"מת""ם",1,parcel_area,1
10730,81,"מת""ם",1,parcel_area,1
10730,82,"מת""ם",1,parcel_area,1
10730,83,"מת""ם",1,parcel_area,1
10730,85,"מת""ם",1,parcel_area,1
10730,87,"מת""ם",1,parcel_area,1
10730,89,"מת""ם",1,parcel_area,1
10730,9,"מת""ם",1,parcel_area,1
10730,91,"מת""ם",1,parcel_area,1
10730,93,"מת""ם",1,parcel_area,1
10730,95,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,0.755
10730,99,"מת""ם",1,parcel_area,1
10730,,"מת""ם",2,block_area_majority,0.996
10732,100,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,101,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,0.934
10732,102,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,103,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,104,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,0.927
10732,105,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,106,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,0.549
10732,107,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,108,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,109,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,110,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,111,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,112,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,113,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,114,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,115,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,119,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,120,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,121,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,0.792
10732,122,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,123,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,124,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,125,אחוזה,1,parcel_area,1
10732,126,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,85,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,86,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,88,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,92,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,95,אחוזה,1,parcel_area,1
10732,97,אחוזה,1,parcel_area,1
10732,99,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10732,,"מרכז הקונגרסים, נאות פרס, יצחק נבון",2,block_area_majority,0.892
10733,100,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,101,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,102,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,103,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,104,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,105,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,106,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,107,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,108,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,109,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,110,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,111,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,112,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,117,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,118,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,119,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,120,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,121,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,122,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,123,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,124,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,125,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,126,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,127,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,128,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,60,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,62,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,63,רמת אשכול,1,parcel_area,1
10733,64,רמת אשכול,1,parcel_area,0.613
10733,65,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,70,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,71,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,72,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,74,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,75,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,0.888
10733,80,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,82,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,84,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,86,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,87,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,89,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,90,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,91,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,92,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,93,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,94,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,0.977
10733,95,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,96,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,97,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,98,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,99,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10733,,"מרכז הקונגרסים, נאות פרס, יצחק נבון",2,block_area_majority,0.999
10734,1,חוף הכרמל,1,parcel_area,1
10734,10,חוף הכרמל,1,parcel_area,0.783
10734,11,חוף הכרמל,1,parcel_area,1
10734,12,חוף הכרמל,1,parcel_area,1
10734,13,חוף הכרמל,1,parcel_area,1
10734,14,"מת""ם",1,parcel_area,0.827
10734,15,חוף הכרמל,1,parcel_area,0.503
10734,16,חוף הכרמל,1,parcel_area,1
10734,17,חוף הכרמל,1,parcel_area,1
10734,18,חוף הכרמל,1,parcel_area,1
10734,19,חוף הכרמל,1,parcel_area,1
10734,2,חוף הכרמל,1,parcel_area,1
10734,20,חוף הכרמל,1,parcel_area,0.818
10734,21,חוף הכרמל,1,parcel_area,0.998
10734,22,חוף הכרמל,1,parcel_area,1
10734,23,חוף הכרמל,1,parcel_area,1
10734,24,חוף הכרמל,1,parcel_area,1
10734,25,חוף הכרמל,1,parcel_area,1
10734,26,חוף הכרמל,1,parcel_area,1
10734,27,חוף הכרמל,1,parcel_area,1
10734,28,חוף הכרמל,1,parcel_area,1
10734,29,חוף הכרמל,1,parcel_area,0.988
10734,3,חוף הכרמל,1,parcel_area,1
10734,30,חוף הכרמל,1,parcel_area,0.723
10734,31,"מת""ם",1,parcel_area,0.571
10734,32,חוף הכרמל,1,parcel_area,1
10734,33,חוף הכרמל,1,parcel_area,0.519
10734,34,חוף הכרמל,1,parcel_area,1
10734,35,חוף הכרמל,1,parcel_area,1
10734,36,חוף הכרמל,1,parcel_area,0.977
10734,4,חוף הכרמל,1,parcel_area,0.961
10734,5,חוף הכרמל,1,parcel_area,1
10734,6,חוף הכרמל,1,parcel_area,1
10734,7,חוף הכרמל,1,parcel_area,0.512
10734,8,"מת""ם",1,parcel_area,1
10734,9,"מת""ם",1,parcel_area,1
10734,,חוף הכרמל,2,block_area_majority,0.903
10735,1,בתי עלמין,1,parcel_area,1
10735,10,בתי עלמין,1,parcel_area,1
10735,11,בתי עלמין,1,parcel_area,1
10735,12,בתי עלמין,1,parcel_area,1
10735,13,בתי עלמין,1,parcel_area,1
10735,14,בתי עלמין,1,parcel_area,1
10735,15,בתי עלמין,1,parcel_area,1
10735,16,בתי עלמין,1,parcel_area,1
10735,17,בתי עלמין,1,parcel_area,1
10735,18,בתי עלמין,1,parcel_area,1
10735,19,בתי עלמין,1,parcel_area,1
10735,2,בתי עלמין,1,parcel_area,1
10735,20,בתי עלמין,1,parcel_area,1
10735,21,בתי עלמין,1,parcel_area,1
10735,22,בתי עלמין,1,parcel_area,1
10735,23,בתי עלמין,1,parcel_area,1
10735,25,בתי עלמין,1,parcel_area,0.99
10735,26,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,0.934
10735,27,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,28,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,29,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,3,בתי עלמין,1,parcel_area,1
10735,30,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,31,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,32,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,33,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,34,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,35,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,36,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,37,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,0.551
10735,38,בתי עלמין,1,parcel_area,0.598
10735,39,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,4,בתי עלמין,1,parcel_area,1
10735,40,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,41,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,42,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,43,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,44,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,45,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,46,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,47,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,48,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,49,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,5,בתי עלמין,1,parcel_area,1
10735,51,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,52,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,53,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,0.556
10735,54,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,55,בתי עלמין,1,parcel_area,1
10735,56,בתי עלמין,1,parcel_area,1
10735,57,בתי עלמין,1,parcel_area,0.616
10735,59,בתי עלמין,1,parcel_area,1
10735,6,בתי עלמין,1,parcel_area,1
10735,60,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,0.851
10735,61,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,62,בתי עלמין,1,parcel_area,1
10735,63,בתי עלמין,1,parcel_area,1
10735,65,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,68,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,69,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,7,בתי עלמין,1,parcel_area,1
10735,72,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,73,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,76,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,79,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,8,בתי עלמין,1,parcel_area,1
10735,82,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,83,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,84,"מרכז הקונגרסים, נאות פרס, יצחק נבון",1,parcel_area,1
10735,,"מרכז הקונגרסים, נאות פרס, יצחק נבון",2,block_area_majority,0.556
10736,1,בתי עלמין,1,parcel_area,1
10736,11,בתי עלמין,1,parcel_area,1
10736,12,כרמליה,1,parcel_area,0.683
10736,13,בתי עלמין,1,parcel_area,1
10736,14,בתי עלמין,1,parcel_area,1
10736,15,אחוזה,1,parcel_area,0.851
10736,16,בתי עלמין,1,parcel_area,0.516
10736,17,בתי עלמין,1,parcel_area,1
10736,18,בתי עלמין,1,parcel_area,1
10736,19,בתי עלמין,1,parcel_area,1
10736,2,בתי עלמין,1,parcel_area,1
10736,20,בתי עלמין,1,parcel_area,1
10736,21,בתי עלמין,1,parcel_area,1
10736,22,בתי עלמין,1,parcel_area,0.665
